words
vierte
null Uhr drei
sieben Uhr fünfzehn
dreizehn Uhr siebzehn
vierundzwanzig Uhr
die Sekunde
die Minute
die Stunde
der Tag
die Woche
das Jahr
ein Uhr
fünf Minuten vor/nach eins (ein Uhr)
Viertel vor/nach zwei (zwei Uhr)
halb drei
"ein halb; halb"
"ein Viertel; Viertel"
neunzehnhundertneunundneunzig
zweitausendvierzehn
der Wochentag
der Sonntag
der Montag
der Dienstag
der Mittwoch
der Donnerstag
der Freitag
der Samstag/Sonnabend
das Wochenende
am Wochenende
der Tag
der Morgen
der Vormittag
der Mittag
der Nachmittag
der Abend
die Nacht
der Januar
der Februar
der März
der April
der Mai
der Juni
der Juli
der August
der September
der Oktober
der November
der Dezember
der Frühling/das Frühjahr
der Sommer
der Herbst
der Winter
ein Meter
ein Zentimeter
ein Meter fünfzehn
zweihundert Kilometer
ein Quadratmeter
ein Grad unter Null/minus ein Grad
vier Grad über Null/plus vier Grad
ein Prozent
ein Liter
ein Gramm
ein Pfund
ein Kilo(gramm)
schwarz
grau
blau
grün
weiß
rot
gelb
braun
der Norden
der Süden
der Westen
der Osten
(sich) waschen
die Nummer
